tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
894053,13.40,45.14,91059.80,649.00,43.00,-0.07,0.15,-9.85,0.03,-0.09,0.01,36.32,20.16,-17.04,70
894581,13.40,45.14,91060.25,607.00,43.00,-0.05,0.13,-9.89,0.03,-0.12,0.01,35.61,19.46,-17.73,70
895107,13.40,45.14,91058.89,607.00,43.00,-0.06,0.12,-9.85,0.03,-0.09,0.04,36.32,20.87,-17.38,70
895631,13.40,45.07,91060.17,679.00,43.00,-0.03,0.12,-9.83,-0.00,-0.03,0.04,35.44,20.34,-17.21,70
896158,13.40,45.07,91057.58,679.00,43.00,-0.05,0.12,-9.86,0.06,-0.03,0.04,36.49,20.34,-16.19,70
896682,13.40,45.07,91060.40,665.00,43.00,-0.04,0.12,-9.83,0.06,-0.06,0.07,37.02,19.81,-17.04,70
897209,13.40,45.07,91057.84,665.00,43.00,-0.07,0.14,-9.86,0.09,0.00,-0.02,36.32,20.16,-18.75,70
897739,13.40,45.07,91056.52,665.00,43.00,-0.04,0.13,-9.80,0.06,-0.03,0.04,34.91,19.81,-17.73,70
898266,13.41,45.20,91059.34,629.00,43.00,-0.07,0.15,-9.83,0.06,-0.06,-0.02,36.49,20.34,-16.87,70
898829,13.41,45.20,91057.39,629.00,43.00,-0.06,0.12,-9.86,0.03,-0.09,-0.02,36.49,19.63,-16.87,70
899355,13.41,45.20,91055.50,629.00,43.00,-0.05,0.14,-9.86,0.03,0.03,-0.05,35.61,19.81,-16.36,70
899881,13.41,45.20,91057.00,629.00,43.00,-0.03,0.11,-9.86,-0.00,-0.03,0.04,37.02,20.52,-16.70,70
900410,13.41,45.60,91060.78,643.00,43.00,-0.04,0.13,-9.85,0.03,-0.03,-0.08,35.44,21.40,-17.56,70
900937,13.41,45.60,91056.38,643.00,43.00,-0.05,0.14,-9.85,0.06,-0.06,-0.02,36.14,19.28,-16.87,70
901462,13.41,45.60,91055.98,629.00,43.00,-0.03,0.13,-9.90,0.03,-0.03,0.01,36.14,19.99,-16.87,70
901989,13.41,45.60,91059.83,629.00,43.00,-0.05,0.12,-9.85,0.03,-0.06,0.01,36.49,19.99,-16.53,70
902513,13.41,45.33,91058.98,629.00,43.00,-0.07,0.15,-9.83,0.09,-0.06,0.04,34.73,20.34,-16.53,70
903046,13.41,45.33,91057.41,629.00,43.00,-0.05,0.11,-9.87,0.12,-0.06,0.01,36.14,21.40,-16.53,70
903573,13.41,45.33,91057.98,665.00,43.00,-0.07,0.12,-9.82,0.06,-0.03,0.04,36.32,20.52,-16.36,70
904134,13.41,45.33,91058.16,665.00,43.00,-0.08,0.15,-9.85,0.06,-0.03,0.04,35.08,18.93,-16.53,70
904660,13.41,45.33,91058.59,665.00,43.00,-0.05,0.13,-9.86,0.06,-0.06,-0.05,36.85,21.05,-16.53,70
905186,13.42,45.30,91058.56,629.00,43.00,-0.05,0.11,-9.85,0.06,-0.06,-0.02,37.37,20.87,-16.36,70
905735,13.42,45.30,91056.16,629.00,43.00,-0.04,0.12,-9.80,0.09,-0.06,0.01,37.73,20.16,-16.36,70
906263,13.42,45.30,91054.74,629.00,43.00,-0.05,0.12,-9.86,0.03,-0.06,0.07,36.14,20.70,-16.87,70
906789,13.42,45.30,91056.73,629.00,43.00,-0.06,0.10,-9.86,0.03,-0.03,0.04,36.32,20.87,-16.70,70
907315,13.42,45.24,91058.91,634.00,43.00,-0.06,0.13,-9.83,0.03,-0.06,-0.05,35.79,19.99,-16.53,70
907842,13.42,45.24,91058.00,634.00,43.00,-0.03,0.14,-9.84,-0.03,-0.03,-0.05,37.20,19.99,-17.56,70
908368,13.42,45.24,91058.39,615.00,43.00,-0.06,0.17,-9.91,0.06,0.00,0.04,35.96,19.81,-16.36,70
908933,13.42,45.24,91057.72,615.00,43.00,-0.06,0.12,-9.84,0.06,0.03,-0.02,36.14,18.93,-17.21,70
909458,13.42,45.24,91055.55,615.00,43.00,-0.07,0.14,-9.86,0.06,-0.03,0.04,35.26,21.23,-16.36,70
909984,13.43,44.97,91057.33,623.00,43.00,-0.04,0.13,-9.81,0.06,-0.03,-0.05,35.79,21.76,-17.56,70
910510,13.43,44.97,91060.23,623.00,43.00,-0.04,0.13,-9.86,0.03,-0.09,-0.05,36.49,19.63,-16.87,70
911036,13.43,44.97,91057.85,656.00,43.00,-0.04,0.12,-9.86,0.06,-0.09,0.04,36.32,20.16,-16.70,70
911567,13.43,44.97,91057.38,656.00,43.00,-0.05,0.15,-9.87,0.03,-0.03,0.01,35.79,20.70,-16.19,70
912093,13.45,44.97,91060.47,656.00,43.00,-0.05,0.11,-9.86,0.12,-0.06,0.01,35.96,19.81,-16.36,70
912619,13.45,44.97,91056.75,656.00,43.00,-0.02,0.11,-9.86,-0.00,-0.03,0.04,34.91,19.46,-17.38,70
913145,13.45,44.97,91060.53,629.00,43.00,-0.07,0.13,-9.85,0.03,-0.06,0.01,35.08,21.05,-16.53,70
913671,13.45,44.97,91056.68,629.00,43.00,-0.03,0.16,-9.88,0.09,-0.03,-0.05,37.37,21.23,-15.68,70
914236,13.45,44.97,91059.51,629.00,43.00,-0.07,0.14,-9.83,0.03,-0.09,-0.02,36.32,21.23,-17.38,70
914764,13.45,44.57,91056.68,634.00,43.00,-0.06,0.14,-9.84,0.09,-0.09,0.04,34.91,20.16,-17.38,70
915288,13.45,44.57,91057.52,634.00,43.00,-0.03,0.12,-9.85,0.09,0.00,-0.02,37.02,20.16,-17.04,70
915815,13.45,44.57,91061.36,615.00,43.00,-0.04,0.13,-9.83,0.06,-0.09,-0.05,35.44,20.34,-16.19,70
916339,13.45,44.57,91060.84,615.00,43.00,-0.06,0.11,-9.84,-0.00,-0.03,0.01,35.79,21.05,-15.51,70
916865,13.45,44.43,91060.63,615.00,43.00,-0.04,0.13,-9.86,0.06,-0.06,0.04,35.44,21.76,-16.53,70
917385,13.45,44.43,91062.72,615.00,43.00,-0.06,0.12,-9.85,-0.03,-0.03,-0.02,35.79,19.99,-16.53,70
917912,13.45,44.43,91060.35,623.00,43.00,-0.05,0.11,-9.85,-0.00,0.00,-0.08,35.26,21.23,-16.36,70
918436,13.45,44.43,91056.83,623.00,43.00,-0.06,0.12,-9.85,-0.00,-0.06,0.01,37.20,21.76,-16.53,70
918964,13.45,44.43,91057.67,623.00,43.00,-0.06,0.13,-9.87,-0.00,-0.09,0.01,35.79,19.99,-15.85,70
919505,13.45,45.04,91059.84,656.00,43.00,-0.05,0.15,-9.84,-0.06,-0.03,0.04,35.79,21.05,-17.21,70
920035,13.45,45.04,91060.03,656.00,43.00,-0.06,0.11,-9.87,0.03,-0.06,-0.02,36.85,21.76,-16.53,70
920562,13.45,45.04,91059.17,623.00,43.00,-0.05,0.12,-9.87,0.03,-0.06,0.01,36.14,18.93,-17.21,70
921088,13.45,45.04,91060.69,623.00,43.00,-0.06,0.13,-9.83,0.09,-0.09,-0.02,35.08,20.70,-17.21,70
921614,13.45,45.60,91060.45,615.00,42.00,-0.06,0.15,-9.86,0.06,-0.03,-0.02,35.44,19.99,-16.19,70
922141,13.45,45.60,91057.41,615.00,43.00,-0.07,0.15,-9.86,-0.00,0.00,-0.02,37.20,20.34,-15.85,70
922672,13.45,45.60,91060.70,607.00,42.00,-0.06,0.14,-9.86,0.03,0.00,-0.02,35.08,21.05,-15.85,70
923196,13.45,45.60,91059.69,607.00,43.00,-0.07,0.10,-9.83,0.09,-0.09,0.01,34.55,20.52,-15.68,70
923724,13.45,45.60,91059.69,607.00,42.00,-0.04,0.13,-9.87,0.06,-0.06,-0.02,37.55,20.70,-17.56,70
924249,13.43,45.67,91060.52,615.00,42.00,-0.04,0.15,-9.86,0.09,-0.09,-0.08,35.79,20.70,-17.21,70
924843,13.43,45.67,91056.52,607.00,42.00,-0.07,0.12,-9.89,0.09,-0.09,0.01,35.26,19.81,-17.04,70
925391,13.43,45.67,91060.01,607.00,43.00,-0.02,0.11,-9.87,-0.00,-0.06,-0.02,37.20,19.63,-16.87,70
925917,13.43,45.67,91058.34,607.00,42.00,-0.05,0.13,-9.85,0.03,-0.03,0.04,35.96,21.58,-16.70,70
926443,13.43,44.97,91055.91,665.00,42.00,-0.04,0.11,-9.84,0.15,-0.09,0.01,36.49,21.76,-15.17,70
926969,13.43,44.97,91057.39,665.00,42.00,-0.05,0.12,-9.87,0.09,0.00,-0.02,35.44,19.28,-17.21,70
927495,13.43,44.97,91056.17,629.00,42.00,-0.07,0.15,-9.82,0.03,0.00,-0.02,36.49,19.63,-16.53,70
928042,13.43,44.97,91059.18,629.00,42.00,-0.06,0.12,-9.86,0.09,-0.12,-0.08,36.32,19.10,-18.41,70
928570,13.43,44.97,91057.34,615.00,42.00,-0.04,0.12,-9.84,0.06,-0.09,-0.02,37.02,19.81,-17.04,70
929096,13.43,44.97,91057.24,615.00,42.00,-0.06,0.11,-9.88,0.06,-0.03,-0.02,35.79,19.99,-17.90,70
929657,13.43,44.97,91058.18,615.00,42.00,-0.05,0.14,-9.85,0.06,-0.03,-0.02,36.49,19.28,-15.51,70
930183,13.43,44.97,91058.18,615.00,42.00,-0.06,0.15,-9.90,0.06,0.00,-0.05,37.73,20.52,-16.70,70
930709,13.43,44.97,91057.50,615.00,42.00,-0.04,0.14,-9.87,-0.00,-0.03,-0.05,36.14,19.63,-17.21,70
931238,13.43,44.77,91060.09,623.00,42.00,-0.05,0.15,-9.85,0.03,0.00,0.01,36.49,19.63,-16.87,70
931766,13.43,44.77,91059.86,623.00,42.00,-0.06,0.15,-9.83,0.09,-0.03,-0.02,35.61,19.46,-16.02,70
932290,13.43,44.77,91059.69,615.00,42.00,-0.06,0.13,-9.85,0.06,-0.03,-0.02,35.96,20.52,-16.36,70
932816,13.43,44.77,91059.34,615.00,42.00,-0.03,0.12,-9.84,0.09,-0.06,0.01,34.91,22.29,-16.36,70
933341,13.43,44.77,91060.30,615.00,42.00,-0.03,0.16,-9.84,0.09,-0.03,-0.02,35.79,19.99,-16.87,70
933873,13.43,44.77,91058.91,615.00,42.00,-0.04,0.14,-9.86,0.06,-0.09,0.01,35.96,21.58,-16.02,70
934399,13.43,44.77,91058.85,643.00,42.00,-0.03,0.14,-9.83,0.12,-0.03,-0.05,36.67,20.52,-16.36,70
934962,13.43,44.77,91057.51,643.00,42.00,-0.07,0.13,-9.86,0.06,0.00,0.04,36.67,21.23,-17.73,70
935488,13.43,44.77,91059.51,643.00,42.00,-0.07,0.16,-9.85,-0.00,-0.09,-0.05,37.20,20.34,-16.53,70
936012,13.43,45.40,91053.99,600.00,42.00,-0.05,0.13,-9.90,-0.00,-0.06,0.01,35.79,20.70,-16.87,70
936543,13.43,45.40,91058.52,600.00,42.00,-0.07,0.14,-9.85,0.09,-0.06,0.07,34.73,19.63,-17.21,70
937067,13.43,45.40,91062.19,607.00,42.00,-0.06,0.15,-9.82,0.09,0.00,0.01,37.20,20.34,-18.24,70
937594,13.43,45.40,91056.66,607.00,42.00,-0.05,0.13,-9.84,0.09,-0.03,-0.05,36.32,21.23,-16.70,70
938118,13.43,45.04,91057.60,618.00,42.00,-0.06,0.14,-9.85,0.06,-0.06,0.07,34.91,21.23,-16.02,70
938646,13.43,45.04,91057.72,618.00,42.00,-0.04,0.12,-9.87,0.03,-0.09,0.01,36.32,21.23,-15.00,70
939177,13.43,45.04,91057.46,612.00,42.00,-0.08,0.14,-9.91,0.03,-0.03,-0.02,36.32,20.52,-17.04,70
939703,13.43,45.04,91057.13,612.00,42.00,-0.08,0.15,-9.88,0.12,-0.06,0.01,36.67,19.81,-16.70,70
940266,13.43,45.04,91056.12,612.00,42.00,-0.05,0.12,-9.83,0.03,-0.09,-0.02,34.91,20.87,-17.04,70
940793,13.43,45.11,91056.56,603.00,42.00,-0.06,0.14,-9.87,0.09,-0.09,-0.08,35.26,20.16,-16.70,70
941319,13.43,45.11,91059.81,612.00,42.00,-0.06,0.15,-9.82,0.03,-0.06,0.04,35.79,19.63,-16.19,70
941846,13.43,45.11,91060.80,612.00,42.00,-0.04,0.12,-9.85,0.06,-0.03,0.10,35.96,20.16,-17.73,70
942377,13.43,45.11,91060.10,612.00,42.00,-0.06,0.13,-9.81,0.06,-0.03,0.01,36.49,21.05,-16.87,70
942901,13.43,45.27,91059.19,645.00,42.00,-0.05,0.16,-9.93,0.09,-0.03,-0.05,36.32,20.16,-17.38,70
943428,13.43,45.27,91058.02,645.00,42.00,-0.02,0.11,-9.87,0.03,-0.06,-0.02,36.67,19.81,-16.70,70
943953,13.43,45.27,91061.14,612.00,42.00,-0.06,0.13,-9.86,-0.00,-0.06,0.04,37.20,19.63,-16.87,70
944481,13.43,45.27,91059.97,612.00,42.00,-0.02,0.10,-9.89,0.12,-0.03,0.01,36.67,21.23,-17.38,70
945011,13.43,45.30,91060.44,624.00,42.00,-0.05,0.15,-9.85,0.12,-0.06,0.07,34.55,20.87,-17.38,70
945572,13.43,45.30,91059.42,624.00,42.00,-0.05,0.14,-9.81,0.06,0.00,-0.02,37.02,19.81,-16.02,70
946099,13.43,45.30,91058.51,612.00,42.00,-0.05,0.12,-9.85,0.03,0.03,0.04,36.14,20.34,-17.56,70
946624,13.43,45.30,91058.47,612.00,42.00,-0.05,0.14,-9.80,0.03,-0.06,0.04,34.91,21.23,-16.36,70
947151,13.43,45.30,91058.63,612.00,42.00,-0.03,0.14,-9.84,-0.00,-0.06,-0.02,36.85,20.70,-16.87,70
947680,13.43,45.04,91060.91,618.00,42.00,-0.04,0.15,-9.83,-0.00,-0.06,0.04,38.26,20.34,-17.21,70
948208,13.43,45.04,91060.19,618.00,42.00,-0.03,0.15,-9.86,0.06,0.00,-0.02,34.73,20.70,-14.83,70
948732,13.43,45.04,91059.97,618.00,42.00,-0.02,0.12,-9.83,0.09,-0.06,-0.05,35.96,20.52,-17.73,70
949259,13.43,45.04,91057.30,618.00,42.00,-0.02,0.14,-9.84,0.06,-0.03,-0.02,35.79,19.99,-17.21,70
949783,13.43,45.20,91059.44,580.00,42.00,-0.00,0.11,-9.84,0.03,-0.03,0.01,35.96,20.87,-16.70,70
950366,13.43,45.20,91061.23,580.00,42.00,-0.07,0.15,-9.88,-0.00,-0.03,-0.02,36.32,20.52,-16.02,70
950892,13.43,45.20,91061.32,645.00,42.00,-0.03,0.12,-9.87,-0.03,0.00,-0.05,36.85,20.70,-17.90,70
951418,13.43,45.20,91061.14,645.00,42.00,-0.04,0.13,-9.90,0.09,-0.12,0.01,35.79,21.40,-16.53,70
951943,13.43,45.20,91060.81,645.00,42.00,-0.03,0.12,-9.86,0.09,-0.03,0.04,35.61,20.16,-16.36,70
952468,13.42,45.40,91059.08,638.00,42.00,-0.05,0.13,-9.84,0.09,-0.09,-0.02,34.91,19.81,-16.70,70
952996,13.42,45.40,91060.36,638.00,42.00,-0.06,0.12,-9.85,0.06,0.00,-0.02,35.44,19.63,-17.56,70
953524,13.42,45.40,91058.34,618.00,42.00,-0.07,0.11,-9.86,0.09,-0.03,0.01,36.67,20.52,-17.38,70
954051,13.42,45.40,91058.18,618.00,42.00,-0.03,0.10,-9.83,0.09,-0.03,0.04,35.08,20.70,-17.21,70
954577,13.42,45.40,91061.81,618.00,42.00,-0.06,0.12,-9.87,-0.00,-0.12,-0.02,36.14,20.70,-16.87,70
955104,13.42,45.40,91060.59,618.00,42.00,-0.03,0.15,-9.88,0.06,-0.03,-0.05,36.14,20.34,-17.21,70
955664,13.42,45.40,91059.70,618.00,42.00,-0.04,0.16,-9.78,-0.00,-0.03,0.04,35.96,19.81,-16.36,70
956194,13.42,45.40,91059.02,618.00,42.00,-0.03,0.15,-9.83,0.12,0.00,0.04,36.14,21.05,-17.56,70
956718,13.42,45.40,91059.86,618.00,42.00,-0.02,0.14,-9.88,0.09,-0.09,-0.02,35.96,21.23,-16.70,70
957245,13.41,45.63,91057.22,668.00,42.00,-0.09,0.13,-9.83,-0.00,-0.03,-0.05,35.44,19.99,-15.85,70
957769,13.41,45.63,91060.42,668.00,42.00,-0.06,0.15,-9.81,0.03,-0.09,0.01,35.44,20.70,-17.56,70
958297,13.41,45.63,91059.73,618.00,42.00,-0.06,0.14,-9.85,0.06,-0.06,-0.05,35.61,20.52,-16.36,70
958827,13.41,45.63,91061.38,618.00,42.00,-0.05,0.12,-9.87,0.06,-0.06,0.01,36.14,19.99,-17.21,70
959353,13.41,45.14,91061.81,612.00,42.00,-0.05,0.14,-9.85,0.06,-0.09,-0.05,35.08,19.99,-17.21,70
959879,13.41,45.14,91059.26,612.00,42.00,-0.07,0.14,-9.84,0.03,0.00,-0.02,36.85,20.34,-16.19,70
960405,13.41,45.14,91059.39,618.00,42.00,-0.06,0.14,-9.87,-0.00,-0.03,-0.02,36.32,21.58,-16.02,70
960966,13.41,45.14,91059.56,618.00,42.00,-0.05,0.15,-9.89,0.06,-0.06,-0.02,35.79,20.34,-16.87,70
961496,13.41,45.14,91061.20,618.00,42.00,-0.06,0.13,-9.88,0.03,-0.03,0.01,34.91,20.16,-16.02,70
962023,13.40,44.67,91057.89,618.00,42.00,-0.05,0.12,-9.83,0.06,-0.03,-0.05,36.32,19.81,-18.07,70
962547,13.40,44.67,91059.08,612.00,42.00,-0.06,0.14,-9.83,0.06,0.00,-0.02,37.02,20.16,-18.75,70
963074,13.40,44.67,91059.39,612.00,42.00,-0.07,0.14,-9.86,0.06,-0.09,-0.05,35.61,21.23,-16.70,70
963599,13.40,44.67,91059.02,612.00,42.00,-0.07,0.11,-9.81,0.03,0.00,-0.02,35.79,20.34,-17.90,70
964126,13.40,44.70,91058.11,633.00,42.00,-0.08,0.16,-9.80,0.06,0.00,-0.02,37.73,20.52,-16.70,70
964656,13.40,44.70,91059.77,633.00,42.00,-0.08,0.12,-9.87,0.03,-0.06,0.01,36.32,20.52,-16.36,70
965182,13.40,44.70,91059.73,624.00,42.00,-0.05,0.13,-9.85,-0.00,-0.09,0.01,35.96,21.93,-15.68,70
965708,13.40,44.70,91058.53,624.00,42.00,-0.07,0.14,-9.87,0.06,-0.06,-0.05,35.96,20.16,-17.38,70
966269,13.40,44.40,91058.69,652.00,42.00,-0.03,0.12,-9.88,0.06,-0.03,-0.05,35.26,19.81,-16.36,70
966795,13.40,44.40,91059.00,652.00,42.00,-0.04,0.11,-9.85,0.03,-0.12,-0.05,36.14,19.99,-18.58,70
967323,13.40,44.40,91059.36,638.00,42.00,-0.06,0.11,-9.82,-0.00,-0.06,0.07,36.49,20.34,-17.21,70
967851,13.40,44.40,91058.86,638.00,42.00,-0.05,0.13,-9.86,0.09,-0.06,0.07,36.67,21.23,-17.38,70
968376,13.40,44.40,91057.84,638.00,42.00,-0.05,0.12,-9.86,0.12,-0.03,0.01,35.79,19.99,-17.56,70
968902,13.40,44.17,91058.73,624.00,42.00,-0.09,0.14,-9.90,0.09,-0.03,-0.02,35.96,20.87,-15.00,70
969426,13.40,44.17,91055.67,624.00,41.00,-0.04,0.13,-9.86,-0.00,-0.06,0.01,35.08,20.34,-17.21,70
969957,13.40,44.17,91056.83,633.00,42.00,-0.06,0.13,-9.88,0.03,-0.03,0.01,37.20,21.76,-16.53,70
970483,13.40,44.17,91060.80,633.00,41.00,-0.04,0.14,-9.86,0.06,-0.03,-0.05,36.32,20.87,-16.70,70
971007,13.40,44.07,91058.97,652.00,42.00,-0.06,0.13,-9.86,0.12,-0.06,-0.02,36.14,20.34,-16.87,70
971569,13.40,44.07,91059.23,652.00,41.00,-0.06,0.11,-9.85,0.06,0.00,-0.05,34.38,20.70,-16.19,70
972094,13.40,44.07,91056.34,633.00,41.00,-0.06,0.15,-9.86,-0.03,-0.03,0.07,35.44,20.34,-16.53,70
972642,13.40,44.07,91058.47,633.00,41.00,-0.07,0.13,-9.84,0.03,0.00,0.07,35.08,19.99,-17.90,70
973171,13.40,44.07,91057.46,633.00,41.00,-0.07,0.15,-9.88,0.09,-0.06,0.04,35.96,21.58,-16.36,70
973697,13.40,44.04,91061.25,633.00,41.00,-0.05,0.14,-9.87,0.06,-0.03,0.04,36.32,21.23,-17.73,70
974221,13.40,44.04,91061.53,633.00,41.00,-0.03,0.13,-9.86,0.09,-0.09,0.01,35.79,20.70,-15.85,70
974747,13.40,44.04,91060.64,633.00,41.00,-0.08,0.13,-9.81,0.03,-0.03,-0.02,35.96,20.52,-16.36,70
975274,13.40,44.04,91061.81,633.00,41.00,-0.06,0.11,-9.85,0.06,-0.03,-0.05,36.85,21.40,-15.85,70
975841,13.41,43.84,91062.95,633.00,41.00,-0.05,0.14,-9.84,0.06,-0.06,-0.02,35.79,20.34,-16.87,70
976365,13.41,43.84,91060.58,633.00,41.00,-0.07,0.11,-9.86,-0.00,-0.09,0.07,35.61,21.23,-17.04,70
976892,13.41,43.84,91060.52,618.00,41.00,-0.06,0.13,-9.86,-0.00,-0.03,0.04,36.32,21.58,-16.36,70
977417,13.41,43.84,91060.14,618.00,41.00,-0.06,0.12,-9.84,-0.00,-0.06,-0.05,35.61,18.75,-18.07,70
977944,13.41,43.84,91054.79,618.00,41.00,-0.06,0.13,-9.87,0.09,0.00,0.07,36.85,19.99,-16.87,70
978475,13.41,43.73,91059.66,618.00,41.00,-0.06,0.16,-9.85,0.09,-0.06,-0.02,36.32,20.52,-17.38,70
979001,13.41,43.73,91057.67,618.00,41.00,-0.03,0.13,-9.86,0.03,-0.06,0.04,36.67,20.52,-16.70,70
979527,13.41,43.73,91059.98,612.00,41.00,-0.06,0.14,-9.82,0.03,-0.03,0.01,36.49,21.05,-15.51,70
980053,13.41,43.73,91057.29,612.00,41.00,-0.07,0.14,-9.85,0.06,-0.06,-0.02,35.79,21.76,-16.19,70
980580,13.41,43.60,91058.89,612.00,41.00,-0.07,0.12,-9.87,-0.00,-0.06,-0.02,36.49,20.34,-16.53,70
981143,13.41,43.60,91059.70,612.00,41.00,-0.05,0.13,-9.85,0.06,-0.03,0.01,36.32,20.87,-16.36,70
981670,13.41,43.60,91059.51,638.00,41.00,-0.08,0.14,-9.85,0.03,0.00,0.04,36.49,21.40,-16.87,70
982194,13.41,43.60,91058.47,638.00,41.00,-0.05,0.11,-9.87,0.03,-0.06,0.01,35.44,21.76,-16.19,70
982722,13.41,43.60,91058.47,638.00,41.00,-0.04,0.13,-9.88,0.03,-0.03,0.01,35.96,20.16,-17.04,70
983246,13.41,43.80,91057.66,633.00,41.00,-0.06,0.14,-9.82,-0.00,-0.03,-0.02,36.85,19.63,-17.21,70
983778,13.41,43.80,91057.68,612.00,41.00,-0.07,0.13,-9.89,0.09,-0.03,-0.05,37.20,21.05,-16.87,70
984306,13.41,43.80,91059.14,612.00,41.00,-0.06,0.14,-9.87,0.03,-0.06,0.04,36.14,21.05,-16.53,70
984832,13.41,43.80,91059.84,612.00,41.00,-0.05,0.13,-9.82,0.09,-0.06,0.01,35.96,21.93,-16.70,70
985359,13.41,44.21,91058.40,603.00,41.00,-0.04,0.13,-9.86,0.06,-0.06,0.04,35.61,20.16,-17.73,70
985885,13.41,44.21,91056.19,603.00,41.00,-0.06,0.16,-9.85,0.06,-0.06,-0.05,35.79,19.99,-16.53,70
986411,13.41,44.21,91057.84,612.00,41.00,-0.05,0.14,-9.88,-0.03,-0.03,-0.02,36.85,21.05,-16.87,70
986974,13.41,44.21,91057.80,612.00,41.00,-0.06,0.15,-9.85,0.06,-0.03,0.01,36.14,19.28,-16.87,70
987501,13.41,44.24,91061.14,603.00,41.00,-0.06,0.12,-9.89,0.06,-0.09,0.04,36.85,21.40,-16.87,70
988025,13.41,44.24,91058.74,603.00,41.00,-0.04,0.12,-9.86,0.03,-0.03,-0.02,35.96,20.16,-16.36,70
988552,13.41,44.24,91059.31,597.00,41.00,-0.08,0.13,-9.78,0.03,-0.03,0.01,36.67,21.58,-17.38,70
989077,13.41,44.24,91059.97,597.00,41.00,-0.05,0.11,-9.81,-0.00,-0.09,0.07,37.37,20.16,-18.07,70
989608,13.41,44.24,91057.25,597.00,41.00,-0.04,0.10,-9.83,0.03,-0.12,-0.05,36.32,19.81,-16.36,70
990135,13.42,44.24,91056.49,638.00,41.00,-0.06,0.11,-9.87,0.03,-0.03,-0.02,37.20,20.70,-15.85,70
990662,13.42,44.24,91060.64,638.00,41.00,-0.05,0.12,-9.85,0.03,0.00,-0.02,36.32,19.10,-17.73,70
991189,13.42,44.24,91057.24,603.00,40.00,-0.05,0.12,-9.85,0.03,-0.03,0.01,36.49,20.70,-16.87,70
991716,13.42,44.24,91058.41,603.00,40.00,-0.05,0.12,-9.85,-0.03,0.00,0.07,37.37,20.52,-16.70,70
992273,13.43,44.24,91059.91,612.00,40.00,-0.06,0.14,-9.81,0.06,-0.03,0.01,35.96,20.87,-16.70,70
992797,13.43,44.24,91056.84,612.00,40.00,-0.05,0.10,-9.86,-0.00,0.00,-0.02,35.26,21.23,-16.02,70
993324,13.43,44.24,91057.91,603.00,40.00,-0.06,0.11,-9.87,0.06,-0.03,0.01,36.49,20.34,-17.21,70
993848,13.43,44.24,91058.41,603.00,40.00,-0.05,0.12,-9.85,0.03,-0.03,0.04,36.32,20.52,-16.70,70
994375,13.43,44.24,91057.39,603.00,40.00,-0.03,0.13,-9.80,0.09,-0.06,0.01,36.14,19.28,-16.53,70
994923,13.43,44.00,91057.16,597.00,40.00,-0.04,0.15,-9.81,0.06,-0.06,0.04,35.08,19.99,-15.51,70
995452,13.43,44.00,91057.25,597.00,40.00,-0.10,0.12,-9.86,0.06,-0.06,-0.08,35.79,20.70,-17.21,70
995976,13.43,44.00,91060.25,580.00,40.00,-0.02,0.13,-9.86,0.09,-0.03,0.01,36.85,21.05,-16.53,70
996560,13.43,44.00,91061.07,580.00,40.00,-0.05,0.14,-9.80,0.03,-0.03,0.01,37.55,20.34,-16.53,70
997088,13.43,43.40,91056.33,580.00,40.00,-0.06,0.14,-9.85,0.06,-0.06,0.04,34.91,20.16,-17.73,70
997615,13.43,43.40,91059.14,580.00,40.00,-0.05,0.12,-9.86,0.06,-0.03,0.01,36.32,20.52,-16.70,70
998145,13.43,43.40,91060.23,561.00,40.00,-0.08,0.14,-9.85,0.09,-0.06,0.01,35.79,18.93,-16.53,70
998674,13.43,43.40,91056.88,561.00,40.00,-0.04,0.10,-9.87,0.06,-0.03,0.04,34.20,20.16,-16.36,70
999200,13.43,43.40,91058.39,561.00,40.00,-0.07,0.12,-9.87,0.03,0.00,0.07,35.08,19.99,-15.85,70
999727,13.45,43.01,91054.38,553.00,40.00,-0.06,0.13,-9.89,0.03,-0.03,0.04,36.49,19.99,-16.53,70
1000253,13.45,43.01,91054.71,553.00,40.00,-0.06,0.11,-9.87,0.09,-0.06,0.01,36.32,18.75,-17.38,70
1000781,13.45,43.01,91057.22,551.00,40.00,-0.07,0.12,-9.87,-0.00,-0.06,-0.02,35.96,19.81,-17.73,70
1001308,13.45,43.01,91057.38,551.00,40.00,-0.02,0.14,-9.88,0.06,-0.03,-0.05,35.26,19.81,-15.34,70
1001867,13.45,42.87,91057.08,553.00,40.00,-0.06,0.13,-9.85,-0.00,0.00,-0.05,35.44,19.99,-15.51,70
1002395,13.45,42.87,91056.73,553.00,40.00,-0.05,0.14,-9.83,0.09,-0.03,-0.02,35.61,21.23,-16.36,70
1002919,13.45,42.87,91055.55,551.00,40.00,-0.06,0.13,-9.87,-0.03,-0.06,0.01,35.44,19.99,-16.53,70
1003449,13.45,42.87,91058.38,551.00,40.00,-0.06,0.14,-9.81,0.03,-0.03,-0.05,35.79,20.70,-16.87,70
1003975,13.45,42.87,91057.84,551.00,40.00,-0.06,0.15,-9.89,-0.00,-0.03,-0.05,37.37,20.52,-17.04,70
