tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
1832817,7.56,64.43,91383.10,406.00,0.00,0.06,1.60,-9.81,0.32,-0.04,-0.06,36.85,23.53,-11.08,100
1833339,7.56,64.38,91377.55,406.00,0.00,0.08,1.58,-9.76,0.35,-0.10,-0.03,38.08,24.06,-10.91,100
1833862,7.56,64.38,91382.67,406.00,0.00,0.06,1.56,-9.76,0.32,-0.07,-0.15,37.20,24.23,-9.71,100
1834388,7.56,64.38,91380.14,406.00,0.00,0.07,1.61,-9.80,0.35,-0.07,-0.09,37.73,23.35,-9.54,100
1834910,7.56,64.38,91383.10,406.00,0.00,0.05,1.59,-9.75,0.32,-0.07,-0.12,38.26,23.53,-11.08,100
1835433,7.56,64.38,91381.77,406.00,0.00,0.08,1.57,-9.75,0.26,-0.04,-0.06,36.32,23.35,-11.25,100
1835956,7.55,64.35,91380.41,406.00,0.00,0.07,1.60,-9.81,0.35,-0.01,-0.03,37.90,25.29,-11.42,100
1836478,7.55,64.35,91381.32,406.00,0.00,0.06,1.60,-9.77,0.29,-0.04,-0.09,38.61,26.00,-10.40,100
1837004,7.55,64.35,91382.80,406.00,0.00,0.06,1.56,-9.81,0.29,-0.07,-0.06,38.61,24.23,-10.74,100
1837527,7.55,64.35,91383.60,406.00,0.00,0.07,1.58,-9.77,0.38,-0.07,-0.06,37.20,23.17,-11.08,100
1838049,7.55,64.49,91380.55,406.00,0.00,0.06,1.59,-9.80,0.26,-0.07,-0.12,37.90,23.88,-11.08,100
1838572,7.55,64.49,91382.34,406.00,0.00,0.05,1.58,-9.78,0.35,-0.07,-0.06,38.26,23.88,-11.76,100
1839093,7.55,64.49,91384.80,406.00,0.00,0.06,1.58,-9.75,0.32,-0.10,-0.09,38.43,24.06,-10.57,100
1839619,7.55,64.49,91381.66,406.00,0.00,0.05,1.58,-9.73,0.32,-0.13,-0.06,38.61,24.59,-10.40,100
1840142,7.55,64.49,91383.15,406.00,0.00,0.08,1.56,-9.78,0.35,-0.10,-0.06,38.08,24.41,-10.91,100
1840664,7.55,64.66,91381.06,406.00,0.00,0.05,1.59,-9.75,0.35,-0.10,-0.09,37.37,24.76,-11.25,100
1841184,7.55,64.66,91385.49,406.00,0.00,0.06,1.59,-9.80,0.26,-0.10,-0.09,38.43,24.06,-10.57,100
1841716,7.55,64.66,91384.64,410.00,0.00,0.06,1.58,-9.81,0.32,-0.07,-0.12,37.37,24.76,-11.93,100
1842236,7.55,64.66,91384.48,410.00,0.00,0.04,1.61,-9.78,0.35,-0.04,0.00,37.20,22.82,-9.71,100
1842761,7.54,64.77,91383.38,414.00,0.00,0.07,1.59,-9.82,0.32,-0.07,-0.09,38.43,24.41,-9.89,100
1843285,7.54,64.77,91384.19,414.00,0.00,0.05,1.60,-9.79,0.41,-0.16,-0.09,37.90,23.53,-10.74,100
1843805,7.54,64.77,91383.66,414.00,0.00,0.08,1.58,-9.79,0.32,-0.07,-0.06,37.55,25.29,-10.74,100
1844328,7.54,64.77,91385.49,414.00,0.00,0.08,1.61,-9.78,0.35,-0.13,-0.15,38.78,24.06,-9.89,100
1844850,7.54,64.77,91385.16,414.00,0.00,0.08,1.58,-9.78,0.29,-0.19,-0.15,38.43,24.41,-10.23,100
1845378,7.54,64.77,91380.92,414.00,0.00,0.07,1.60,-9.80,0.35,-0.07,-0.09,37.73,24.41,-10.57,100
1845901,7.54,64.77,91383.33,414.00,0.00,0.08,1.58,-9.79,0.32,-0.07,-0.12,37.55,24.59,-11.42,100
1846423,7.54,64.77,91383.17,420.00,0.00,0.08,1.58,-9.75,0.32,-0.04,-0.09,37.90,24.23,-10.40,100
1846947,7.54,64.77,91380.52,420.00,0.00,0.05,1.60,-9.78,0.32,-0.07,-0.09,38.08,23.70,-10.91,100
1847469,7.51,64.69,91383.67,420.00,0.00,0.08,1.57,-9.78,0.32,-0.07,-0.06,37.90,24.59,-10.06,100
1847996,7.51,64.69,91383.05,420.00,0.00,0.11,1.61,-9.81,0.32,-0.07,-0.15,37.02,24.06,-10.91,100
1848516,7.51,64.69,91384.50,420.00,0.00,0.05,1.63,-9.79,0.41,-0.04,-0.03,38.61,23.53,-10.40,100
1849040,7.51,64.69,91384.33,420.00,0.00,0.06,1.56,-9.77,0.32,-0.07,-0.15,38.26,24.23,-10.40,100
1849560,7.51,64.69,91385.33,420.00,0.00,0.06,1.61,-9.77,0.35,-0.04,-0.09,37.90,22.82,-10.40,100
1850085,7.51,64.66,91383.77,420.00,0.00,0.06,1.59,-9.74,0.29,-0.10,-0.06,37.20,24.94,-9.71,100
1850605,7.51,64.66,91385.34,420.00,0.00,0.03,1.60,-9.81,0.32,-0.10,-0.12,37.55,23.88,-11.42,100
1851151,7.51,64.66,91384.00,420.00,0.00,0.09,1.59,-9.82,0.38,-0.13,-0.06,36.67,23.35,-10.57,100
1851676,7.51,64.66,91383.50,420.00,0.00,0.08,1.58,-9.76,0.29,-0.10,-0.06,37.73,24.76,-10.23,100
1852199,7.51,64.74,91384.08,420.00,0.00,0.07,1.60,-9.77,0.35,-0.01,-0.12,38.26,24.59,-10.06,100
1852719,7.51,64.74,91384.53,420.00,0.00,0.04,1.59,-9.80,0.35,-0.07,-0.09,38.08,25.47,-11.93,100
1853242,7.51,64.74,91384.66,420.00,0.00,0.05,1.57,-9.82,0.32,-0.13,-0.15,37.90,23.88,-11.42,100
1853768,7.51,64.74,91381.34,420.00,0.00,0.02,1.58,-9.77,0.32,-0.07,-0.12,38.78,23.70,-11.59,100
1854290,7.51,64.74,91384.33,420.00,0.00,0.04,1.59,-9.77,0.32,-0.07,-0.12,36.67,24.41,-10.23,100
1854812,7.51,64.80,91381.80,423.00,0.00,0.08,1.59,-9.78,0.35,-0.10,-0.03,37.37,23.70,-10.23,100
1855334,7.51,64.80,91384.68,423.00,0.00,0.04,1.60,-9.76,0.38,-0.13,-0.15,37.90,23.53,-11.08,100
1855857,7.51,64.80,91380.03,423.00,0.00,0.06,1.56,-9.83,0.29,-0.10,-0.03,37.73,22.99,-11.25,100
1856386,7.51,64.80,91382.52,423.00,0.00,0.08,1.60,-9.78,0.35,-0.10,0.00,37.55,25.65,-11.08,100
1856911,7.50,64.80,91382.67,423.00,0.00,0.06,1.58,-9.74,0.29,-0.07,-0.09,39.14,23.35,-11.25,100
1857433,7.50,64.80,91383.23,423.00,0.00,0.05,1.59,-9.76,0.38,-0.10,-0.09,37.37,24.06,-11.25,100
1857958,7.50,64.80,91386.01,423.00,0.00,0.07,1.59,-9.75,0.41,-0.13,-0.12,36.85,23.88,-10.74,100
1858478,7.50,64.80,91384.49,423.00,0.00,0.08,1.58,-9.75,0.32,-0.04,-0.09,37.20,24.23,-11.76,100
1859006,7.50,64.80,91385.32,423.00,0.00,0.05,1.59,-9.77,0.32,-0.07,-0.12,37.02,23.70,-10.23,100
1859529,7.50,64.84,91381.14,427.00,0.00,0.04,1.58,-9.74,0.35,-0.10,-0.12,37.37,25.12,-10.23,100
1860053,7.50,64.84,91382.69,427.00,0.00,0.07,1.60,-9.78,0.32,-0.04,-0.15,37.02,24.06,-10.23,100
1860575,7.50,64.84,91383.69,427.00,0.00,0.08,1.60,-9.73,0.35,-0.07,-0.06,37.90,23.17,-10.40,100
1861097,7.50,64.84,91385.02,427.00,0.00,0.08,1.59,-9.80,0.32,-0.07,-0.09,37.55,23.88,-10.40,100
1861621,7.50,64.89,91382.02,427.00,0.00,0.08,1.57,-9.75,0.29,-0.13,-0.03,37.02,24.41,-10.23,100
1862150,7.50,64.89,91383.06,427.00,0.00,0.07,1.60,-9.75,0.32,-0.10,-0.09,37.90,24.94,-10.74,100
1862674,7.50,64.89,91386.50,433.00,0.00,0.07,1.59,-9.78,0.32,-0.13,-0.06,38.78,24.06,-10.57,100
1863194,7.50,64.89,91382.86,433.00,0.00,0.05,1.59,-9.74,0.35,-0.07,-0.12,37.73,25.47,-11.25,100
1863717,7.50,64.89,91383.85,433.00,0.00,0.04,1.60,-9.80,0.32,-0.13,-0.12,37.73,23.70,-10.57,100
1864239,7.49,64.89,91385.95,427.00,0.00,0.03,1.57,-9.75,0.38,-0.10,-0.09,39.31,23.17,-11.76,100
1864767,7.49,64.89,91385.53,427.00,0.00,0.06,1.56,-9.81,0.41,-0.07,-0.06,38.61,23.53,-9.71,100
1865289,7.49,64.89,91385.84,427.00,0.00,0.06,1.59,-9.78,0.35,-0.04,-0.06,38.08,22.99,-9.89,100
1865811,7.49,64.89,91383.69,427.00,0.00,0.08,1.56,-9.80,0.35,-0.13,-0.09,37.73,23.35,-10.57,100
1866334,7.49,65.10,91387.34,427.00,0.00,0.06,1.58,-9.78,0.32,-0.07,-0.12,37.90,24.59,-10.06,100
1866856,7.49,65.10,91386.88,427.00,0.00,0.05,1.56,-9.74,0.35,-0.07,-0.12,37.90,24.59,-10.06,100
1867382,7.49,65.10,91387.52,427.00,0.00,0.07,1.59,-9.81,0.32,-0.07,-0.03,37.37,23.70,-10.91,100
1867903,7.49,65.10,91388.00,427.00,0.00,0.08,1.60,-9.79,0.32,-0.07,-0.06,38.78,23.35,-11.93,100
1868426,7.49,65.10,91387.19,427.00,0.00,0.09,1.58,-9.77,0.26,-0.10,-0.09,39.49,24.41,-10.57,100
1868947,7.48,65.29,91382.65,427.00,0.00,0.05,1.60,-9.85,0.35,-0.07,-0.06,38.96,24.23,-10.40,100
1869470,7.48,65.29,91382.55,427.00,0.00,0.06,1.56,-9.80,0.35,-0.07,-0.12,38.26,24.59,-10.74,100
1869990,7.48,65.29,91384.88,427.00,0.00,0.06,1.59,-9.79,0.32,-0.04,-0.06,37.55,24.59,-10.74,100
1870516,7.48,65.29,91386.67,427.00,0.00,0.05,1.58,-9.75,0.32,-0.01,-0.12,37.73,24.41,-10.91,100
1871038,7.48,65.32,91386.84,427.00,0.00,0.03,1.59,-9.76,0.38,-0.10,-0.06,37.73,25.12,-11.59,100
1871562,7.48,65.32,91385.88,427.00,0.00,0.06,1.60,-9.76,0.29,-0.07,-0.06,36.67,24.41,-10.91,100
1872084,7.48,65.32,91386.03,427.00,0.00,0.05,1.60,-9.80,0.38,-0.10,-0.12,38.78,23.70,-11.25,100
1872606,7.48,65.32,91388.52,427.00,0.00,0.05,1.60,-9.81,0.29,-0.04,-0.09,38.08,25.12,-9.54,100
1873150,7.48,65.32,91385.37,427.00,0.00,0.04,1.60,-9.74,0.38,-0.13,-0.12,37.20,22.82,-10.40,100
1873675,7.47,65.10,91384.80,433.00,0.00,0.06,1.58,-9.79,0.32,-0.10,-0.12,38.43,23.70,-10.91,100
1874197,7.47,65.10,91385.05,433.00,0.00,0.08,1.59,-9.79,0.35,-0.10,-0.12,38.43,23.70,-10.91,100
1874719,7.47,65.10,91382.41,427.00,0.00,0.03,1.61,-9.80,0.29,-0.10,-0.06,38.43,23.35,-10.91,100
1875241,7.47,65.10,91383.05,427.00,0.00,0.07,1.59,-9.78,0.26,-0.04,-0.15,37.73,22.99,-10.57,100
1875768,7.47,65.00,91384.23,433.00,0.00,0.06,1.62,-9.79,0.32,-0.04,-0.06,37.73,24.06,-10.57,100
1876291,7.47,65.00,91383.91,433.00,0.00,0.07,1.62,-9.79,0.32,-0.07,-0.12,38.08,24.06,-11.25,100
1876812,7.47,65.00,91385.05,433.00,0.00,0.07,1.61,-9.80,0.35,-0.07,-0.06,37.90,23.17,-10.40,100
1877335,7.47,65.00,91384.56,433.00,0.00,0.10,1.61,-9.79,0.29,-0.10,-0.15,38.26,24.59,-11.76,100
1877855,7.47,65.00,91383.56,433.00,0.00,0.08,1.59,-9.79,0.32,-0.07,-0.06,37.73,24.76,-9.89,100
1878383,7.47,64.89,91384.30,439.00,0.00,0.06,1.57,-9.75,0.41,-0.10,-0.09,38.43,24.76,-11.59,100
1878906,7.47,64.89,91385.55,439.00,0.00,0.02,1.58,-9.81,0.35,-0.07,-0.12,38.43,24.41,-10.91,100
1879428,7.47,64.89,91384.73,439.00,0.00,0.05,1.60,-9.76,0.32,-0.10,-0.12,38.78,23.70,-8.86,100
1879950,7.47,64.89,91384.56,439.00,0.00,0.06,1.59,-9.78,0.29,-0.10,-0.06,39.14,23.70,-11.25,100
1880472,7.47,64.80,91386.05,439.00,0.00,0.04,1.59,-9.80,0.29,-0.13,-0.15,35.96,24.41,-10.23,100
1880994,7.47,64.80,91384.77,439.00,0.00,0.07,1.57,-9.76,0.35,-0.07,-0.09,38.08,24.06,-10.91,100
1881521,7.47,64.80,91385.55,439.00,0.00,0.06,1.58,-9.78,0.26,-0.10,-0.09,38.78,24.41,-9.89,100
1882045,7.47,64.80,91385.39,439.00,0.00,0.08,1.57,-9.73,0.29,-0.10,-0.03,37.55,23.53,-10.06,100
1882565,7.47,64.80,91385.23,439.00,0.00,0.07,1.61,-9.76,0.38,-0.07,-0.12,38.26,23.88,-10.74,100
1883088,7.47,64.80,91385.63,439.00,0.00,0.07,1.58,-9.80,0.32,-0.10,-0.06,37.55,24.59,-11.42,100
1883610,7.47,64.80,91385.08,439.00,0.00,0.02,1.60,-9.76,0.29,-0.07,-0.18,38.96,23.88,-10.40,100
1884138,7.47,64.80,91384.55,432.00,0.00,0.07,1.59,-9.78,0.35,-0.07,-0.09,37.02,23.70,-11.59,100
1884660,7.47,64.80,91386.05,432.00,0.00,0.06,1.58,-9.81,0.29,-0.04,-0.15,38.26,23.53,-10.06,100
1885182,7.46,64.89,91383.40,432.00,0.00,0.07,1.61,-9.79,0.35,-0.13,-0.03,38.43,24.06,-10.23,100
1885704,7.46,64.89,91384.59,432.00,0.00,0.07,1.59,-9.80,0.32,-0.07,-0.12,38.08,23.70,-10.57,100
1886226,7.46,64.89,91385.72,432.00,0.00,0.07,1.59,-9.74,0.41,-0.10,-0.12,38.08,24.41,-11.59,100
1886753,7.46,64.89,91383.73,432.00,0.00,0.06,1.56,-9.82,0.32,-0.13,-0.12,37.55,23.88,-10.06,100
1887274,7.46,64.89,91384.56,432.00,0.00,0.06,1.59,-9.77,0.35,-0.10,-0.09,38.61,24.59,-10.06,100
1887797,7.46,64.94,91384.53,432.00,0.00,0.07,1.60,-9.81,0.38,-0.13,-0.06,37.90,23.88,-10.40,100
1888319,7.46,64.94,91384.25,432.00,0.00,0.08,1.59,-9.75,0.32,-0.10,-0.12,37.73,24.41,-10.23,100
1888842,7.46,64.94,91385.88,432.00,0.00,0.05,1.56,-9.76,0.32,-0.07,-0.09,37.73,24.06,-9.89,100
1889363,7.46,64.94,91381.73,432.00,0.00,0.03,1.58,-9.80,0.32,-0.04,-0.03,38.43,24.06,-9.89,100
1889891,7.45,65.02,91386.71,432.00,0.00,0.05,1.59,-9.78,0.38,-0.04,-0.09,38.61,23.17,-10.40,100
1890413,7.45,65.02,91383.30,432.00,0.00,0.05,1.57,-9.83,0.35,-0.01,-0.12,38.78,24.41,-10.57,100
1890935,7.45,65.02,91383.75,432.00,0.00,0.05,1.59,-9.79,0.23,-0.07,-0.12,38.08,22.99,-11.25,100
1891457,7.45,65.02,91386.38,432.00,0.00,0.06,1.59,-9.76,0.29,-0.10,-0.15,37.02,25.47,-9.89,100
1891981,7.45,65.02,91385.89,432.00,0.00,0.03,1.60,-9.80,0.32,-0.07,-0.12,37.73,24.41,-10.91,100
1892509,7.45,65.07,91383.39,432.00,0.00,0.06,1.60,-9.76,0.38,-0.04,-0.03,38.96,23.88,-9.71,100
1893029,7.45,65.07,91383.25,432.00,0.00,0.06,1.57,-9.76,0.35,-0.10,-0.09,37.20,24.59,-9.71,100
1893553,7.45,65.07,91383.58,435.00,0.00,0.07,1.57,-9.80,0.29,-0.10,-0.06,37.73,23.70,-10.57,100
1894075,7.45,65.07,91384.41,435.00,0.00,0.05,1.56,-9.78,0.35,-0.04,-0.09,38.61,24.94,-11.08,100
1894598,7.45,65.10,91384.89,441.00,0.00,0.03,1.60,-9.78,0.32,-0.07,-0.09,38.08,25.12,-11.25,100
1895175,7.45,65.10,91382.96,441.00,0.00,0.10,1.60,-9.74,0.35,-0.07,-0.06,36.32,23.70,-10.91,100
1895705,7.45,65.10,91381.59,435.00,0.00,0.05,1.58,-9.74,0.32,-0.13,-0.06,38.61,24.94,-9.71,100
1896225,7.45,65.10,91384.23,435.00,0.00,0.06,1.60,-9.75,0.32,-0.07,-0.06,38.26,24.23,-10.40,100
1896748,7.45,65.10,91382.89,435.00,0.00,0.05,1.59,-9.80,0.35,-0.10,-0.15,37.37,25.12,-10.23,100
1897270,7.45,64.94,91381.53,441.00,0.00,0.07,1.60,-9.81,0.35,-0.13,-0.12,37.02,24.06,-9.54,100
1897798,7.45,64.94,91383.41,441.00,0.00,0.03,1.60,-9.80,0.32,-0.10,-0.18,37.73,23.70,-11.25,100
1898320,7.45,64.94,91383.91,441.00,0.00,0.06,1.57,-9.77,0.35,-0.13,-0.09,37.20,23.53,-9.37,100
1898842,7.45,64.94,91384.91,441.00,0.00,0.07,1.58,-9.83,0.35,-0.07,-0.09,37.73,24.41,-10.23,100
1899364,7.44,65.05,91385.58,435.00,0.00,0.06,1.59,-9.76,0.35,-0.10,-0.06,36.14,24.59,-10.74,100
1899886,7.44,65.05,91385.78,435.00,0.00,0.04,1.58,-9.75,0.35,-0.07,-0.09,37.90,24.23,-11.08,100
1900406,7.44,65.05,91386.73,424.00,0.00,0.06,1.58,-9.77,0.35,-0.10,-0.15,38.61,23.88,-11.42,100
1900935,7.44,65.05,91386.56,424.00,0.00,0.08,1.57,-9.78,0.32,-0.10,-0.09,38.78,24.06,-11.25,100
1901457,7.44,65.05,91385.57,424.00,0.00,0.06,1.59,-9.83,0.29,-0.04,-0.12,37.90,24.94,-10.40,100
1901979,7.43,65.58,91387.83,424.00,0.00,0.06,1.58,-9.82,0.38,-0.07,-0.12,38.26,24.23,-11.76,100
1902502,7.43,65.58,91386.12,424.00,0.00,0.06,1.58,-9.80,0.41,-0.07,-0.09,38.96,24.59,-10.74,100
1903022,7.43,65.58,91386.90,424.00,0.00,0.03,1.59,-9.73,0.41,-0.07,-0.09,37.37,23.70,-11.25,100
1903550,7.43,65.58,91384.91,424.00,0.00,0.05,1.58,-9.80,0.29,-0.10,-0.12,38.61,24.59,-11.76,100
1904074,7.43,65.53,91384.58,435.00,0.00,0.06,1.58,-9.77,0.32,-0.10,-0.12,37.20,23.17,-10.06,100
1904596,7.43,65.53,91382.31,435.00,0.00,0.04,1.56,-9.77,0.29,-0.04,-0.06,36.49,23.88,-11.42,100
1905118,7.43,65.53,91386.42,435.00,0.00,0.04,1.58,-9.78,0.35,-0.10,-0.12,37.90,23.88,-11.08,100
1905640,7.43,65.53,91386.26,435.00,0.00,0.05,1.62,-9.80,0.29,-0.07,-0.09,37.37,22.99,-10.91,100
1906167,7.43,65.53,91386.73,435.00,0.00,0.08,1.59,-9.79,0.26,-0.01,-0.09,37.73,24.06,-10.57,100
1906689,7.43,65.39,91384.02,441.00,0.00,0.05,1.57,-9.74,0.32,-0.10,-0.09,38.26,23.88,-10.06,100
1907213,7.43,65.39,91384.79,441.00,0.00,0.06,1.58,-9.78,0.44,-0.04,-0.09,37.37,23.70,-10.57,100
1907733,7.43,65.39,91386.90,435.00,0.00,0.06,1.58,-9.80,0.38,-0.04,-0.09,38.08,25.12,-10.91,100
1908256,7.43,65.39,91383.08,435.00,0.00,0.07,1.61,-9.78,0.38,-0.13,-0.06,37.73,22.99,-10.91,100
1908778,7.43,65.39,91381.09,435.00,0.00,0.06,1.60,-9.80,0.38,-0.10,-0.09,37.37,24.41,-9.54,100
1909304,7.43,65.39,91386.63,435.00,0.00,0.05,1.57,-9.80,0.26,-0.07,-0.06,36.49,24.94,-10.74,100
1909826,7.43,65.39,91385.27,435.00,0.00,0.05,1.59,-9.77,0.35,-0.13,-0.09,37.02,24.76,-9.89,100
1910348,7.43,65.39,91384.58,435.00,0.00,0.08,1.58,-9.80,0.32,-0.01,-0.03,37.20,22.46,-10.74,100
1910871,7.43,65.39,91385.57,435.00,0.00,0.07,1.59,-9.74,0.32,-0.07,-0.09,38.78,24.06,-10.91,100
1911393,7.43,65.32,91384.91,435.00,0.00,0.10,1.60,-9.86,0.35,-0.10,-0.06,37.73,23.70,-11.25,100
1911920,7.43,65.32,91385.78,435.00,0.00,0.03,1.58,-9.79,0.35,-0.04,-0.06,37.90,24.94,-10.40,100
1912440,7.43,65.32,91387.72,435.00,0.00,0.07,1.61,-9.79,0.38,-0.07,-0.12,38.96,23.53,-11.08,100
1912963,7.43,65.32,91385.41,435.00,0.00,0.05,1.55,-9.78,0.32,-0.07,-0.09,37.55,23.53,-11.08,100
1913484,7.43,65.18,91387.73,443.00,0.00,0.06,1.60,-9.77,0.32,-0.13,-0.09,39.67,23.88,-11.08,100
1914007,7.43,65.18,91384.14,443.00,0.00,0.08,1.57,-9.77,0.29,-0.07,-0.06,38.26,24.23,-10.06,100
1914534,7.43,65.18,91383.91,441.00,0.00,0.06,1.58,-9.85,0.35,-0.01,-0.09,38.26,23.53,-9.71,100
1915056,7.43,65.18,91384.91,441.00,0.00,0.07,1.59,-9.82,0.35,-0.13,-0.12,38.26,24.23,-11.08,100
1915579,7.43,65.18,91386.56,441.00,0.00,0.05,1.58,-9.79,0.35,-0.04,-0.12,37.73,24.76,-10.57,100
1916101,7.43,65.13,91384.74,441.00,0.00,0.05,1.60,-9.78,0.26,-0.10,-0.09,37.37,24.41,-10.23,100
1916623,7.43,65.13,91387.09,441.00,0.00,0.06,1.59,-9.83,0.38,-0.07,-0.09,37.20,24.23,-10.74,100
1917168,7.43,65.13,91387.73,441.00,0.00,0.05,1.59,-9.79,0.35,-0.10,-0.09,37.90,23.88,-11.42,100
1917695,7.43,65.13,91385.74,441.00,0.00,0.04,1.58,-9.76,0.32,-0.07,-0.03,37.73,23.70,-9.20,100
1918217,7.43,65.07,91385.57,443.00,0.00,0.07,1.59,-9.80,0.38,-0.10,-0.06,36.85,24.23,-9.71,100
1918739,7.43,65.07,91385.61,443.00,0.00,0.04,1.62,-9.76,0.29,-0.10,-0.09,38.43,23.35,-10.23,100
1919261,7.43,65.07,91385.73,435.00,0.00,0.06,1.61,-9.81,0.38,-0.10,-0.09,40.37,23.17,-10.74,100
1919784,7.43,65.07,91384.58,435.00,0.00,0.06,1.59,-9.77,0.26,-0.10,-0.06,37.02,24.76,-9.54,100
1920311,7.43,65.07,91386.73,435.00,0.00,0.07,1.58,-9.79,0.35,-0.07,-0.09,38.08,25.47,-11.59,100
1920834,7.42,65.16,91380.09,441.00,0.00,0.06,1.59,-9.76,0.32,-0.10,-0.06,38.26,23.53,-9.71,100
1921354,7.42,65.16,91385.09,441.00,0.00,0.06,1.57,-9.74,0.29,-0.04,-0.12,37.55,22.82,-10.06,100
1921879,7.42,65.16,91386.41,435.00,0.00,0.05,1.58,-9.79,0.38,-0.10,-0.06,38.08,24.76,-9.54,100
1922399,7.42,65.16,91387.56,435.00,0.00,0.04,1.59,-9.80,0.32,-0.07,-0.15,37.02,22.99,-10.57,100
1922926,7.43,65.21,91387.56,435.00,0.00,0.04,1.58,-9.80,0.35,-0.10,-0.09,38.26,23.88,-10.40,100
1923448,7.43,65.21,91385.95,435.00,0.00,0.07,1.60,-9.75,0.35,-0.07,-0.06,37.73,24.06,-10.23,100
1923970,7.43,65.21,91385.41,435.00,0.00,0.05,1.60,-9.79,0.32,-0.10,-0.12,38.26,22.82,-10.40,100
1924493,7.43,65.21,91389.55,435.00,0.00,0.06,1.58,-9.78,0.32,-0.10,-0.06,37.90,23.88,-10.74,100
1925015,7.43,65.21,91385.91,435.00,0.00,0.05,1.59,-9.79,0.32,-0.07,-0.09,37.73,24.41,-11.25,100
1925542,7.42,65.34,91384.74,435.00,0.00,0.06,1.58,-9.74,0.35,-0.07,-0.09,37.90,23.17,-11.42,100
1926062,7.42,65.34,91385.95,435.00,0.00,0.07,1.60,-9.81,0.29,-0.04,-0.06,37.90,24.23,-10.06,100
1926587,7.42,65.34,91386.73,435.00,0.00,0.06,1.58,-9.74,0.38,-0.07,-0.12,36.49,24.23,-10.74,100
1927107,7.42,65.34,91386.06,435.00,0.00,0.06,1.59,-9.76,0.35,-0.10,-0.09,38.43,25.12,-10.23,100
1927630,7.41,65.34,91386.90,435.00,0.00,0.05,1.61,-9.78,0.26,-0.10,-0.12,37.73,24.06,-10.57,100
1928152,7.41,65.34,91386.13,435.00,0.00,0.04,1.59,-9.77,0.32,-0.04,-0.06,37.90,22.82,-10.74,100
1928681,7.41,65.34,91387.92,435.00,0.00,0.04,1.58,-9.75,0.26,-0.16,-0.09,38.61,24.23,-10.06,100
1929203,7.41,65.34,91386.73,435.00,0.00,0.05,1.55,-9.77,0.41,-0.16,-0.06,37.90,24.59,-10.40,100
1929725,7.41,65.34,91385.41,435.00,0.00,0.07,1.60,-9.79,0.29,-0.13,-0.12,37.90,24.59,-9.71,100
1930247,7.41,65.45,91384.91,432.00,0.00,0.07,1.59,-9.81,0.32,-0.01,-0.12,37.73,23.35,-10.57,100
1930769,7.41,65.45,91387.61,432.00,0.00,0.07,1.59,-9.83,0.29,-0.04,-0.06,37.37,22.99,-10.23,100
1931297,7.41,65.45,91388.41,435.00,0.00,0.06,1.60,-9.81,0.32,-0.07,-0.09,37.90,22.82,-10.40,100
1931817,7.41,65.45,91385.07,435.00,0.00,0.06,1.56,-9.78,0.38,-0.07,-0.06,37.90,24.94,-10.06,100
1932340,7.41,65.45,91383.27,435.00,0.00,0.06,1.56,-9.78,0.38,-0.07,-0.06,37.90,24.94,-10.06,100
1932861,7.40,65.29,91386.63,443.00,0.00,0.07,1.56,-9.79,0.35,-0.10,-0.03,38.08,25.12,-10.91,100
1933385,7.40,65.29,91385.62,441.00,0.00,0.07,1.59,-9.76,0.41,-0.07,-0.09,35.44,22.46,-9.37,100
1933911,7.40,65.29,91384.27,441.00,0.00,0.07,1.60,-9.79,0.32,-0.04,-0.06,38.96,24.94,-10.40,100
1934433,7.40,65.29,91388.08,441.00,0.00,0.05,1.56,-9.78,0.29,-0.07,-0.12,37.73,25.12,-9.54,100
1934955,7.40,65.32,91385.27,435.00,0.00,0.08,1.59,-9.78,0.32,-0.13,-0.12,39.14,23.70,-11.59,100
1935477,7.40,65.32,91385.45,435.00,0.00,0.05,1.59,-9.79,0.35,-0.07,-0.09,38.26,24.59,-10.06,100
1936000,7.40,65.32,91386.61,441.00,0.00,0.05,1.58,-9.81,0.44,-0.01,-0.06,36.85,23.53,-10.74,100
1936526,7.40,65.32,91387.11,441.00,0.00,0.05,1.60,-9.78,0.32,-0.10,-0.12,37.37,24.06,-10.91,100
1937049,7.40,65.32,91387.42,441.00,0.00,0.05,1.60,-9.78,0.32,-0.10,-0.12,37.37,24.06,-10.91,100
1937569,7.39,65.37,91386.52,435.00,0.00,0.06,1.58,-9.78,0.38,-0.16,-0.03,39.31,23.88,-12.78,100
1938093,7.39,65.37,91385.13,441.00,0.00,0.07,1.57,-9.79,0.29,-0.10,-0.12,36.85,23.88,-9.71,100
1938613,7.39,65.37,91389.41,441.00,0.00,0.06,1.58,-9.79,0.35,-0.07,-0.15,37.55,24.23,-11.42,100
1939136,7.39,65.37,91387.25,441.00,0.00,0.08,1.60,-9.79,0.32,-0.04,-0.12,37.55,24.94,-10.06,100
1939679,7.40,65.23,91383.93,443.00,0.00,0.07,1.58,-9.78,0.26,-0.10,-0.15,37.37,25.47,-10.91,100
1940206,7.40,65.23,91386.11,443.00,0.00,0.05,1.58,-9.77,0.32,-0.10,-0.15,38.96,23.53,-9.37,100
1940726,7.40,65.23,91384.63,435.00,0.00,0.07,1.57,-9.76,0.32,-0.13,-0.15,38.43,24.41,-10.57,100
