tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
105392,5.55,76.39,91607.38,400.00,92.00,0.30,-0.10,-9.95,-16.87,-6.28,-1.89,55.53,-4.42,-8.35,78
105913,5.55,76.39,91607.02,400.00,92.00,0.32,-0.13,-9.93,-16.93,-6.22,-1.86,54.12,-4.42,-10.40,78
106436,5.55,76.39,91611.13,425.00,92.00,0.30,-0.10,-9.94,-16.90,-6.22,-1.92,55.18,-5.48,-9.37,78
106957,5.55,76.39,91610.62,425.00,93.00,0.32,-0.13,-9.96,-16.87,-6.19,-1.86,55.53,-4.78,-9.37,78
107484,5.55,76.39,91609.96,425.00,93.00,0.30,-0.13,-9.91,-16.90,-6.19,-1.83,56.06,-3.89,-9.54,78
108006,5.54,76.41,91609.16,425.00,92.00,0.32,-0.10,-9.94,-16.90,-6.31,-1.86,55.18,-5.13,-9.71,78
108528,5.54,76.41,91608.48,425.00,92.00,0.30,-0.11,-9.90,-16.87,-6.25,-1.83,56.06,-4.60,-10.57,78
109050,5.54,76.41,91611.13,425.00,94.00,0.32,-0.12,-9.95,-16.90,-6.22,-1.86,54.65,-3.54,-8.52,78
109573,5.54,76.41,91610.29,425.00,93.00,0.30,-0.13,-9.94,-16.84,-6.22,-1.86,56.06,-4.60,-8.52,78
110153,5.52,76.62,91607.53,423.00,93.00,0.31,-0.11,-9.93,-16.90,-6.25,-1.86,55.00,-4.25,-8.52,78
110680,5.52,76.62,91609.80,423.00,93.00,0.30,-0.12,-9.97,-16.87,-6.28,-1.89,55.18,-4.42,-9.71,78
111202,5.52,76.62,91609.98,425.00,93.00,0.33,-0.12,-9.97,-16.90,-6.22,-1.86,55.71,-5.31,-8.86,78
111724,5.52,76.62,91612.78,425.00,92.00,0.32,-0.11,-9.97,-16.84,-6.19,-1.92,54.65,-4.95,-7.50,78
112247,5.52,76.62,91611.46,425.00,92.00,0.32,-0.11,-9.91,-16.87,-6.22,-1.86,56.24,-3.71,-8.69,78
112773,5.54,76.75,91608.97,418.00,92.00,0.31,-0.11,-9.94,-16.90,-6.22,-1.83,56.24,-4.42,-9.37,78
113297,5.54,76.75,91612.44,418.00,93.00,0.33,-0.10,-9.91,-16.90,-6.25,-1.86,54.12,-5.48,-10.74,78
113817,5.54,76.75,91610.77,418.00,92.00,0.29,-0.11,-9.92,-16.84,-6.25,-1.83,55.89,-3.71,-9.71,78
114379,5.54,76.75,91608.95,418.00,92.00,0.31,-0.15,-9.92,-16.93,-6.22,-1.89,54.48,-5.84,-9.37,78
114899,5.55,76.78,91608.50,400.00,92.00,0.34,-0.08,-9.94,-16.84,-6.28,-1.80,55.36,-4.95,-8.86,78
115425,5.55,76.78,91610.45,400.00,93.00,0.31,-0.09,-9.95,-16.93,-6.25,-1.92,56.24,-5.13,-9.03,78
115947,5.55,76.78,91612.77,443.00,92.00,0.30,-0.12,-9.97,-16.87,-6.25,-1.83,55.18,-4.78,-9.03,78
116469,5.55,76.78,91610.59,443.00,92.00,0.29,-0.14,-9.94,-16.96,-6.31,-1.89,54.30,-4.60,-7.84,78
116990,5.55,76.78,91612.26,443.00,92.00,0.29,-0.14,-9.94,-16.96,-6.31,-1.89,54.30,-4.60,-7.84,78
117518,5.56,76.81,91610.61,422.00,92.00,0.32,-0.11,-9.93,-16.84,-6.25,-1.83,57.12,-3.54,-8.86,78
118042,5.56,76.81,91610.61,426.00,93.00,0.30,-0.11,-9.95,-16.90,-6.25,-1.92,55.18,-4.42,-9.03,78
118562,5.56,76.81,91608.77,426.00,93.00,0.31,-0.12,-9.96,-16.87,-6.28,-1.92,54.12,-5.13,-9.03,78
119086,5.56,76.81,91607.30,426.00,92.00,0.30,-0.11,-9.96,-16.93,-6.25,-1.86,54.12,-3.71,-9.03,78
119621,5.57,76.81,91608.98,428.00,92.00,0.31,-0.10,-9.95,-16.90,-6.22,-1.86,54.30,-5.31,-7.84,78
120144,5.57,76.81,91612.26,428.00,92.00,0.32,-0.11,-9.91,-16.84,-6.22,-1.89,55.53,-4.42,-9.03,78
120665,5.57,76.81,91611.27,438.00,92.00,0.31,-0.10,-9.94,-16.87,-6.28,-1.89,55.53,-4.78,-8.35,78
121192,5.57,76.81,91608.95,438.00,92.00,0.31,-0.10,-9.92,-16.93,-6.28,-1.80,56.77,-5.31,-9.20,78
121714,5.57,76.81,91611.09,438.00,92.00,0.31,-0.10,-9.92,-16.93,-6.28,-1.80,56.77,-5.31,-9.20,78
122236,5.55,76.73,91612.79,428.00,92.00,0.32,-0.11,-9.90,-16.87,-6.25,-1.83,56.24,-5.48,-9.37,78
122758,5.55,76.73,91609.31,428.00,93.00,0.33,-0.11,-9.91,-16.84,-6.25,-1.83,56.06,-4.25,-10.57,78
123281,5.55,76.73,91610.63,428.00,92.00,0.31,-0.12,-9.97,-16.87,-6.25,-1.92,55.36,-4.60,-9.54,78
123808,5.55,76.73,91608.81,428.00,92.00,0.31,-0.12,-9.93,-16.93,-6.25,-1.89,56.06,-4.95,-10.23,78
124330,5.56,76.68,91608.53,450.00,93.00,0.32,-0.11,-9.94,-16.90,-6.28,-1.89,56.77,-3.89,-7.84,78
124921,5.56,76.68,91609.46,450.00,92.00,0.32,-0.12,-9.95,-16.90,-6.28,-1.86,55.71,-4.95,-9.54,78
125451,5.56,76.68,91610.77,426.00,93.00,0.33,-0.14,-9.94,-16.90,-6.28,-1.92,54.65,-4.95,-9.20,78
125975,5.56,76.68,91613.42,426.00,92.00,0.31,-0.11,-9.92,-16.84,-6.25,-1.89,55.36,-4.95,-8.52,78
126501,5.56,76.68,91610.61,426.00,92.00,0.29,-0.11,-9.91,-16.87,-6.25,-1.89,56.06,-4.95,-9.20,78
127023,5.56,76.68,91612.47,426.00,92.00,0.30,-0.10,-9.95,-16.87,-6.22,-1.89,56.24,-5.48,-8.69,78
127545,5.56,76.68,91612.11,426.00,92.00,0.29,-0.11,-9.93,-16.90,-6.19,-1.86,55.18,-4.78,-9.03,78
128067,5.56,76.68,91611.44,426.00,93.00,0.32,-0.10,-9.90,-16.84,-6.28,-1.89,54.83,-4.78,-10.06,78
128590,5.56,76.68,91611.45,426.00,92.00,0.34,-0.10,-9.91,-16.93,-6.25,-1.89,56.59,-3.71,-8.35,78
129116,5.57,76.68,91609.80,417.00,93.00,0.28,-0.13,-9.95,-16.93,-6.31,-1.92,55.89,-4.07,-8.69,78
129639,5.57,76.68,91609.79,417.00,93.00,0.29,-0.09,-9.90,-16.84,-6.22,-1.80,54.48,-4.07,-9.37,78
130159,5.57,76.68,91610.27,422.00,92.00,0.32,-0.11,-9.91,-16.90,-6.28,-1.86,53.42,-6.54,-10.40,78
130683,5.57,76.68,91609.45,422.00,93.00,0.31,-0.11,-9.93,-16.93,-6.25,-1.92,55.53,-4.07,-10.40,78
131203,5.58,76.65,91612.44,417.00,92.00,0.31,-0.11,-9.92,-16.81,-6.28,-1.83,55.36,-3.89,-9.54,78
131750,5.58,76.65,91611.78,417.00,92.00,0.33,-0.13,-9.92,-16.90,-6.28,-1.83,56.06,-5.31,-10.23,78
132275,5.58,76.65,91611.92,414.00,92.00,0.33,-0.15,-9.98,-16.93,-6.19,-1.92,53.95,-4.60,-8.18,78
132800,5.58,76.65,91610.11,414.00,93.00,0.32,-0.13,-9.96,-16.93,-6.25,-1.83,54.65,-4.25,-9.20,78
133320,5.58,76.65,91609.44,414.00,93.00,0.30,-0.11,-9.95,-16.90,-6.25,-1.89,54.83,-4.07,-8.69,78
133843,5.57,76.59,91611.13,443.00,93.00,0.33,-0.11,-9.89,-16.84,-6.22,-1.92,55.00,-5.66,-8.18,78
134363,5.57,76.59,91615.08,443.00,93.00,0.32,-0.12,-9.91,-16.93,-6.25,-1.83,56.06,-4.60,-8.86,78
134893,5.57,76.59,91613.25,417.00,93.00,0.33,-0.13,-9.96,-16.90,-6.25,-1.92,55.53,-4.42,-9.03,78
135415,5.57,76.59,91611.94,417.00,92.00,0.34,-0.13,-9.98,-16.87,-6.25,-1.89,56.06,-4.60,-9.20,78
135937,5.58,76.75,91609.29,408.00,92.00,0.31,-0.12,-9.96,-16.87,-6.25,-1.86,54.12,-5.48,-11.08,78
136459,5.58,76.75,91613.09,408.00,93.00,0.30,-0.10,-9.96,-16.84,-6.28,-1.86,55.00,-5.66,-9.20,78
136981,5.58,76.75,91611.42,414.00,93.00,0.31,-0.12,-9.95,-16.90,-6.25,-1.83,55.36,-5.31,-7.84,78
137509,5.58,76.75,91613.93,414.00,92.00,0.32,-0.13,-9.94,-16.84,-6.25,-1.80,54.65,-4.25,-10.57,78
138029,5.58,76.75,91611.92,414.00,93.00,0.30,-0.13,-9.91,-16.87,-6.22,-1.83,55.89,-4.42,-9.03,78
138553,5.58,76.75,91613.61,408.00,92.00,0.29,-0.14,-9.94,-16.87,-6.25,-1.83,55.00,-4.25,-8.86,78
139074,5.58,76.75,91612.09,408.00,93.00,0.32,-0.13,-10.02,-16.84,-6.22,-1.83,55.00,-4.25,-9.20,78
139597,5.58,76.75,91612.77,414.00,92.00,0.30,-0.12,-9.92,-16.96,-6.25,-1.89,55.36,-3.89,-9.20,78
140123,5.58,76.75,91612.61,414.00,92.00,0.31,-0.09,-9.95,-16.84,-6.31,-1.86,55.53,-5.84,-9.37,78
140645,5.58,76.73,91614.41,414.00,92.00,0.32,-0.11,-9.93,-16.93,-6.22,-1.89,56.06,-4.95,-9.20,78
141167,5.58,76.73,91613.92,414.00,93.00,0.31,-0.10,-9.91,-16.87,-6.22,-1.92,56.24,-5.48,-9.71,78
141690,5.58,76.73,91613.59,414.00,93.00,0.33,-0.12,-9.92,-16.93,-6.25,-1.86,55.36,-4.25,-9.20,78
142212,5.58,76.73,91613.41,414.00,92.00,0.31,-0.14,-9.93,-16.87,-6.28,-1.89,55.36,-3.18,-9.20,78
142739,5.58,76.73,91612.59,414.00,92.00,0.30,-0.11,-9.91,-16.90,-6.25,-1.77,55.36,-5.31,-8.18,78
143264,5.58,76.78,91609.81,428.00,92.00,0.31,-0.10,-9.91,-16.84,-6.25,-1.89,55.36,-4.25,-7.50,78
143786,5.58,76.78,91608.12,428.00,92.00,0.33,-0.11,-9.96,-16.96,-6.28,-1.89,56.94,-4.42,-8.01,78
144310,5.58,76.78,91613.55,405.00,92.00,0.31,-0.13,-9.97,-16.96,-6.25,-1.92,56.24,-4.42,-8.69,78
144830,5.58,76.78,91611.91,405.00,93.00,0.30,-0.14,-9.91,-16.93,-6.28,-1.86,55.18,-4.78,-9.37,78
145353,5.59,76.83,91612.73,400.00,92.00,0.33,-0.11,-9.92,-16.90,-6.22,-1.80,56.77,-3.54,-9.20,78
145879,5.59,76.83,91611.92,400.00,92.00,0.30,-0.12,-9.94,-16.87,-6.28,-1.89,55.36,-4.25,-9.54,78
146402,5.59,76.83,91614.55,400.00,93.00,0.32,-0.09,-9.99,-16.90,-6.22,-1.80,55.18,-4.42,-9.71,78
146924,5.59,76.83,91613.06,400.00,92.00,0.29,-0.12,-9.96,-16.84,-6.28,-1.86,55.71,-5.31,-9.54,78
147447,5.59,76.83,91615.70,400.00,93.00,0.33,-0.12,-9.99,-16.87,-6.25,-1.80,55.36,-4.95,-10.57,78
147969,5.61,76.90,91611.48,405.00,92.00,0.31,-0.13,-9.94,-16.87,-6.22,-1.86,57.65,-6.90,-8.69,78
148499,5.61,76.90,91612.27,405.00,92.00,0.30,-0.13,-9.89,-16.90,-6.25,-1.80,56.94,-4.78,-9.03,78
149023,5.61,76.90,91613.09,408.00,92.00,0.31,-0.12,-9.95,-16.90,-6.22,-1.86,55.71,-4.60,-7.84,78
149544,5.61,76.90,91609.61,408.00,93.00,0.34,-0.10,-9.95,-16.84,-6.28,-1.89,56.24,-5.84,-9.03,78
150067,5.59,77.03,91614.25,405.00,92.00,0.32,-0.13,-9.92,-16.93,-6.25,-1.89,55.00,-3.54,-8.86,78
150587,5.59,77.03,91608.95,405.00,93.00,0.31,-0.11,-9.96,-16.90,-6.25,-1.86,55.18,-4.07,-8.01,78
151114,5.59,77.03,91611.28,408.00,93.00,0.31,-0.11,-9.93,-16.90,-6.25,-1.86,55.89,-4.78,-9.37,78
151636,5.59,77.03,91613.75,408.00,92.00,0.30,-0.12,-9.96,-16.93,-6.22,-1.86,55.53,-5.48,-9.03,78
152160,5.59,77.03,91611.60,408.00,93.00,0.32,-0.11,-9.97,-16.87,-6.31,-1.86,56.06,-5.31,-9.20,78
152682,5.61,77.13,91607.69,400.00,92.00,0.30,-0.10,-9.92,-16.90,-6.25,-1.89,54.65,-6.37,-8.86,78
153205,5.61,77.13,91609.46,400.00,92.00,0.29,-0.13,-9.99,-16.90,-6.25,-1.92,56.41,-4.60,-9.89,78
153750,5.61,77.13,91609.10,427.00,92.00,0.30,-0.13,-9.95,-16.87,-6.28,-1.89,56.24,-5.13,-8.69,78
154276,5.61,77.13,91605.47,427.00,92.00,0.32,-0.14,-9.99,-16.93,-6.25,-1.89,54.30,-3.89,-9.20,78
154800,5.61,77.13,91606.60,418.00,92.00,0.30,-0.12,-9.91,-16.90,-6.28,-1.86,54.48,-4.78,-9.71,78
155322,5.61,77.13,91608.13,418.00,93.00,0.33,-0.11,-9.94,-16.87,-6.25,-1.86,54.65,-3.89,-9.54,78
155844,5.61,77.13,91611.10,418.00,92.00,0.31,-0.11,-9.94,-16.90,-6.25,-1.83,54.83,-5.13,-10.06,78
156371,5.61,77.13,91609.77,418.00,92.00,0.31,-0.12,-9.94,-16.90,-6.25,-1.89,55.00,-2.83,-9.54,78
156896,5.61,77.13,91608.63,418.00,92.00,0.33,-0.11,-9.91,-16.90,-6.28,-1.86,56.06,-5.31,-8.86,77
157418,5.61,77.27,91607.99,418.00,93.00,0.32,-0.11,-9.97,-16.93,-6.25,-1.86,55.71,-3.54,-8.52,77
157941,5.61,77.27,91610.78,418.00,92.00,0.32,-0.13,-9.95,-16.93,-6.28,-1.92,54.83,-5.13,-8.69,77
158463,5.61,77.27,91608.13,414.00,92.00,0.29,-0.11,-9.92,-16.87,-6.22,-1.92,55.00,-3.89,-8.52,77
158987,5.61,77.27,91607.45,414.00,92.00,0.30,-0.11,-9.95,-16.84,-6.28,-1.92,55.18,-4.42,-9.03,77
159513,5.61,77.29,91611.11,405.00,92.00,0.32,-0.09,-9.93,-16.87,-6.31,-1.86,55.53,-4.42,-9.37,77
160035,5.61,77.29,91608.47,405.00,92.00,0.33,-0.13,-9.96,-16.93,-6.31,-1.92,57.12,-5.31,-9.20,77
160557,5.61,77.29,91610.30,405.00,93.00,0.30,-0.12,-9.95,-16.90,-6.22,-1.86,55.36,-3.89,-9.54,77
161079,5.61,77.29,91609.15,405.00,92.00,0.31,-0.09,-9.95,-16.84,-6.28,-1.92,56.06,-4.25,-8.86,77
161602,5.61,77.29,91606.66,405.00,92.00,0.30,-0.11,-9.92,-16.87,-6.28,-1.92,54.83,-4.42,-9.03,77
162128,5.59,77.27,91607.99,418.00,92.00,0.30,-0.11,-9.93,-16.87,-6.25,-1.83,55.00,-6.01,-9.20,77
162651,5.59,77.27,91608.66,418.00,92.00,0.29,-0.12,-9.91,-16.90,-6.25,-1.86,55.36,-5.66,-10.23,77
163172,5.59,77.27,91609.61,414.00,92.00,0.30,-0.12,-9.92,-16.84,-6.28,-1.77,55.89,-5.48,-9.37,77
163696,5.59,77.27,91610.45,414.00,92.00,0.29,-0.11,-9.93,-16.78,-6.22,-1.86,55.00,-4.60,-9.20,77
164217,5.59,77.24,91609.78,410.00,93.00,0.32,-0.12,-9.92,-16.84,-6.25,-1.95,55.53,-5.13,-9.03,77
164743,5.59,77.24,91609.47,410.00,92.00,0.32,-0.11,-9.90,-16.93,-6.28,-1.89,55.53,-4.42,-9.03,77
165265,5.59,77.24,91611.11,410.00,92.00,0.29,-0.13,-9.93,-16.81,-6.22,-1.83,54.83,-3.36,-8.35,77
165788,5.59,77.24,91608.95,410.00,92.00,0.33,-0.10,-9.98,-16.87,-6.28,-1.83,55.36,-4.25,-9.20,77
166310,5.59,77.24,91612.94,410.00,92.00,0.29,-0.12,-9.93,-16.93,-6.31,-1.89,55.36,-4.25,-10.57,77
166832,5.57,77.15,91607.70,410.00,92.00,0.32,-0.09,-9.95,-16.90,-6.22,-1.86,55.36,-4.95,-10.23,77
167359,5.57,77.15,91608.64,410.00,92.00,0.32,-0.10,-9.95,-16.99,-6.28,-1.86,56.41,-5.66,-9.89,77
167880,5.57,77.15,91606.84,405.00,93.00,0.32,-0.12,-9.89,-16.87,-6.25,-1.89,55.89,-6.19,-10.74,77
168404,5.57,77.15,91608.83,405.00,92.00,0.31,-0.10,-9.96,-16.90,-6.25,-1.92,54.30,-6.01,-9.54,77
168924,5.56,77.02,91610.31,405.00,93.00,0.31,-0.14,-9.93,-16.87,-6.25,-1.83,55.36,-5.31,-10.23,77
169448,5.56,77.02,91608.84,405.00,92.00,0.29,-0.08,-9.94,-16.81,-6.19,-1.89,54.65,-4.95,-8.52,77
169969,5.56,77.02,91609.63,405.00,93.00,0.30,-0.12,-9.94,-16.90,-6.28,-1.89,55.36,-5.31,-9.20,77
170498,5.56,77.02,91607.81,405.00,93.00,0.31,-0.12,-9.93,-16.84,-6.19,-1.86,55.53,-5.13,-8.35,77
171020,5.56,77.02,91608.48,405.00,92.00,0.29,-0.11,-9.94,-16.90,-6.22,-1.86,55.36,-3.18,-9.89,77
171542,5.55,76.83,91607.70,405.00,92.00,0.32,-0.15,-9.96,-16.81,-6.22,-1.89,55.89,-5.13,-9.03,77
172064,5.55,76.83,91607.33,405.00,92.00,0.33,-0.11,-9.91,-16.87,-6.25,-1.83,55.36,-4.95,-9.89,77
172587,5.55,76.83,91608.97,400.00,93.00,0.32,-0.12,-9.89,-16.96,-6.28,-1.89,56.06,-3.18,-9.20,77
173114,5.55,76.83,91607.33,400.00,92.00,0.33,-0.13,-9.92,-16.93,-6.31,-1.92,55.18,-4.42,-10.06,77
173634,5.55,76.83,91609.31,400.00,93.00,0.33,-0.13,-9.92,-16.93,-6.31,-1.92,55.18,-4.42,-10.06,77
174158,5.55,76.78,91608.52,421.00,92.00,0.29,-0.11,-9.94,-16.81,-6.31,-1.86,56.41,-4.25,-7.50,77
174680,5.55,76.78,91608.97,424.00,92.00,0.31,-0.12,-9.93,-16.87,-6.22,-1.80,54.65,-4.95,-10.23,77
175203,5.55,76.78,91609.80,424.00,93.00,0.31,-0.08,-9.93,-16.90,-6.31,-1.86,55.53,-4.42,-9.03,77
175747,5.55,76.78,91609.47,424.00,92.00,0.32,-0.10,-9.88,-16.96,-6.25,-1.92,55.53,-4.42,-9.37,77
176271,5.54,76.86,91603.90,421.00,92.00,0.32,-0.13,-9.89,-16.87,-6.22,-1.89,55.18,-3.71,-9.37,77
176849,5.54,76.86,91609.13,421.00,92.00,0.29,-0.10,-9.93,-16.87,-6.25,-1.89,55.89,-4.78,-10.06,77
177370,5.54,76.86,91610.31,421.00,92.00,0.30,-0.13,-9.97,-16.90,-6.25,-1.89,55.18,-4.07,-9.71,77
177892,5.54,76.86,91606.00,421.00,92.00,0.29,-0.09,-9.90,-16.90,-6.25,-1.89,55.00,-5.31,-8.86,77
178419,5.55,76.94,91609.95,424.00,92.00,0.28,-0.12,-9.93,-16.87,-6.25,-1.92,55.00,-3.89,-8.18,77
178939,5.55,76.94,91607.66,424.00,92.00,0.28,-0.12,-9.93,-16.90,-6.25,-1.83,55.89,-4.78,-9.37,77
179462,5.55,76.94,91608.48,421.00,92.00,0.30,-0.10,-9.97,-16.93,-6.25,-1.86,55.36,-5.66,-8.86,77
179982,5.55,76.94,91610.95,421.00,93.00,0.34,-0.11,-9.94,-16.84,-6.25,-1.86,55.00,-3.89,-8.86,77
180507,5.55,76.94,91608.97,421.00,93.00,0.31,-0.12,-9.94,-16.87,-6.28,-1.86,55.00,-4.60,-8.18,77
181033,5.56,76.94,91608.68,428.00,92.00,0.31,-0.14,-9.95,-16.84,-6.22,-1.80,54.65,-4.60,-9.89,77
181558,5.56,76.94,91608.97,428.00,92.00,0.31,-0.13,-9.96,-16.96,-6.22,-1.89,55.36,-3.89,-10.23,77
182114,5.56,76.94,91608.98,448.00,92.00,0.29,-0.12,-9.99,-16.93,-6.28,-1.86,56.77,-4.95,-9.89,77
182636,5.56,76.94,91607.16,448.00,92.00,0.29,-0.11,-9.94,-16.93,-6.28,-1.95,55.53,-4.78,-10.06,77
183158,5.55,76.94,91611.47,421.00,93.00,0.32,-0.10,-9.94,-16.93,-6.25,-1.83,55.18,-4.42,-9.37,77
183680,5.55,76.94,91608.67,421.00,93.00,0.32,-0.09,-9.92,-16.90,-6.22,-1.86,55.89,-4.78,-9.71,77
184210,5.55,76.94,91607.66,424.00,93.00,0.33,-0.13,-9.92,-16.90,-6.25,-1.89,55.71,-6.37,-10.57,77
184730,5.55,76.94,91606.17,424.00,92.00,0.29,-0.11,-9.91,-16.87,-6.22,-1.83,55.71,-5.66,-8.52,77
185253,5.55,76.94,91607.49,424.00,92.00,0.32,-0.11,-9.97,-16.84,-6.28,-1.83,55.36,-5.31,-8.52,76
185774,5.55,76.97,91608.02,424.00,93.00,0.32,-0.09,-9.91,-16.90,-6.25,-1.89,55.71,-4.95,-9.20,76
186298,5.55,76.97,91608.67,424.00,92.00,0.31,-0.10,-9.98,-16.90,-6.25,-1.83,55.71,-5.66,-10.23,76
186825,5.55,76.97,91608.68,416.00,92.00,0.33,-0.12,-9.92,-16.84,-6.19,-1.86,55.71,-6.72,-8.86,76
187382,5.55,76.97,91608.00,416.00,92.00,0.32,-0.12,-9.92,-16.96,-6.19,-1.80,57.30,-4.78,-9.03,76
187905,5.56,77.02,91607.52,424.00,92.00,0.31,-0.09,-9.94,-16.87,-6.25,-1.89,55.36,-4.25,-8.52,76
188430,5.56,77.02,91606.69,424.00,92.00,0.31,-0.11,-9.91,-16.87,-6.34,-1.92,56.06,-5.31,-9.54,76
188952,5.56,77.02,91607.03,421.00,92.00,0.32,-0.11,-9.95,-16.84,-6.22,-1.92,55.00,-4.60,-9.20,76
189478,5.56,77.02,91609.16,421.00,92.00,0.29,-0.11,-9.93,-16.93,-6.28,-1.86,55.89,-4.42,-9.37,76
190001,5.56,77.02,91610.13,421.00,92.00,0.31,-0.11,-9.92,-16.90,-6.19,-1.89,55.18,-5.13,-8.69,77
190522,5.55,77.02,91609.34,455.00,92.00,0.29,-0.14,-9.95,-16.87,-6.28,-1.83,55.36,-5.66,-8.86,76
191045,5.55,77.02,91609.83,455.00,93.00,0.28,-0.11,-9.93,-16.93,-6.25,-1.89,55.18,-3.71,-8.35,76
191566,5.55,77.02,91612.47,424.00,93.00,0.32,-0.11,-9.91,-16.84,-6.22,-1.86,55.89,-4.42,-9.03,76
192095,5.55,77.02,91608.64,424.00,92.00,0.35,-0.13,-9.95,-16.90,-6.28,-1.86,55.71,-4.95,-9.89,76
192655,5.55,77.02,91609.85,421.00,92.00,0.31,-0.12,-9.90,-16.90,-6.31,-1.86,55.18,-4.78,-8.69,76
193177,5.55,77.02,91606.67,421.00,92.00,0.31,-0.10,-9.97,-16.90,-6.25,-1.86,55.71,-5.66,-9.89,77
193698,5.55,77.02,91610.17,416.00,92.00,0.29,-0.12,-9.99,-16.84,-6.22,-1.86,57.30,-3.71,-9.37,77
194220,5.55,77.02,91609.81,416.00,92.00,0.31,-0.14,-9.97,-16.87,-6.31,-1.89,55.00,-4.25,-8.86,76
194747,5.55,77.02,91606.82,416.00,92.00,0.28,-0.12,-9.92,-16.84,-6.25,-1.89,56.06,-3.89,-8.18,76
195267,5.54,77.02,91607.20,416.00,92.00,0.30,-0.11,-9.94,-16.84,-6.25,-1.86,55.71,-4.25,-10.23,77
195790,5.54,77.02,91607.52,416.00,92.00,0.34,-0.10,-9.97,-16.81,-6.31,-1.83,55.71,-3.54,-8.52,77
196312,5.54,77.02,91606.52,407.00,92.00,0.31,-0.11,-9.91,-16.90,-6.22,-1.89,54.83,-3.71,-10.40,77
196836,5.54,77.02,91606.69,407.00,93.00,0.33,-0.12,-9.94,-16.87,-6.28,-1.86,55.00,-4.95,-8.86,77
197356,5.51,77.04,91606.23,402.00,92.00,0.31,-0.13,-9.95,-16.87,-6.28,-1.86,53.95,-3.18,-9.20,77
197941,5.51,77.04,91606.70,402.00,92.00,0.31,-0.08,-9.92,-16.90,-6.25,-1.83,55.00,-5.31,-7.84,77
198466,5.51,77.04,91607.00,400.00,93.00,0.31,-0.12,-9.99,-16.84,-6.28,-1.89,54.65,-2.83,-9.20,77
198990,5.51,77.04,91607.49,400.00,92.00,0.31,-0.10,-9.98,-16.84,-6.25,-1.92,55.89,-4.42,-8.69,77
199510,5.51,77.04,91607.00,400.00,93.00,0.29,-0.10,-9.92,-16.84,-6.28,-1.86,54.83,-4.42,-9.03,77
200034,5.48,77.07,91606.39,445.00,92.00,0.29,-0.11,-9.90,-16.90,-6.25,-1.95,55.36,-4.95,-10.91,76
200560,5.48,77.07,91607.53,445.00,92.00,0.29,-0.11,-9.97,-16.90,-6.22,-1.86,54.48,-5.48,-9.03,76
201082,5.48,77.07,91606.38,445.00,92.00,0.29,-0.11,-9.94,-16.93,-6.25,-1.86,54.83,-4.78,-10.74,76
201604,5.48,77.07,91607.52,445.00,92.00,0.31,-0.12,-9.96,-16.87,-6.31,-1.89,53.59,-4.25,-9.89,76
202126,5.43,77.20,91605.28,445.00,93.00,0.31,-0.10,-9.90,-16.87,-6.28,-1.86,56.06,-3.54,-9.20,76
202683,5.43,77.20,91607.70,445.00,92.00,0.31,-0.10,-9.96,-16.90,-6.25,-1.80,56.59,-4.42,-8.35,76
203210,5.43,77.20,91608.38,445.00,93.00,0.32,-0.11,-9.95,-16.87,-6.28,-1.86,55.53,-5.13,-9.37,76
203734,5.43,77.20,91606.21,445.00,92.00,0.32,-0.11,-9.90,-16.81,-6.25,-1.89,54.12,-4.07,-8.69,76
204256,5.43,77.20,91607.39,445.00,92.00,0.31,-0.11,-9.96,-16.90,-6.22,-1.92,56.24,-4.42,-9.03,76
204780,5.37,77.38,91607.08,445.00,92.00,0.33,-0.12,-9.97,-16.84,-6.28,-1.86,55.89,-4.78,-9.37,76
205300,5.37,77.38,91606.58,445.00,92.00,0.31,-0.10,-9.91,-16.87,-6.25,-1.92,55.00,-3.89,-9.20,76
205828,5.37,77.38,91608.22,443.00,92.00,0.32,-0.11,-9.93,-16.87,-6.28,-1.80,55.00,-4.60,-9.20,76
206350,5.37,77.38,91609.89,443.00,92.00,0.28,-0.11,-9.94,-16.81,-6.28,-1.92,55.00,-3.54,-9.54,76
206872,5.30,77.52,91604.97,438.00,91.00,0.30,-0.10,-9.95,-16.87,-6.22,-1.92,56.06,-5.31,-9.20,76
207394,5.30,77.52,91609.41,438.00,91.00,0.30,-0.11,-9.96,-16.84,-6.25,-1.86,56.59,-5.13,-8.69,76
207953,5.30,77.52,91607.75,472.00,92.00,0.29,-0.12,-9.97,-16.90,-6.25,-1.89,55.18,-4.42,-8.35,76
208475,5.30,77.52,91609.25,472.00,92.00,0.31,-0.11,-9.95,-16.84,-6.28,-1.86,54.65,-4.60,-9.54,76
209001,5.30,77.52,91609.41,472.00,92.00,0.31,-0.09,-9.91,-16.81,-6.25,-1.86,54.48,-3.36,-8.69,76
209524,5.26,77.84,91604.96,438.00,92.00,0.32,-0.11,-9.92,-16.87,-6.22,-1.86,55.89,-3.36,-8.69,76
210044,5.26,77.84,91606.94,438.00,92.00,0.31,-0.11,-9.91,-16.87,-6.31,-1.83,54.83,-6.19,-9.03,76
210567,5.26,77.84,91608.25,443.00,91.00,0.28,-0.14,-9.94,-16.90,-6.22,-1.95,56.06,-2.83,-9.20,76
